id;status;total_price;payment_method;payment_reference;customer_details_id
44982;PENDING;6.08;IDEAL;jcb;782
44983;REFUNDED;0.77;CREDIT_CARD;jcb;889
44984;PAID;8.94;IDEAL;jcb;909
44985;CANCELLED;4.52;CREDIT_CARD;jcb;108
44986;PENDING;8.77;IDEAL;maestro;736
44987;COMPLETED;5.36;IDEAL;jcb;327
44988;CANCELLED;5.12;CREDIT_CARD;maestro;891
44989;COMPLETED;6.73;IDEAL;switch;977
44990;PAID;7.79;CREDIT_CARD;jcb;990
44991;CANCELLED;9.73;IDEAL;visa;621
44992;REFUNDED;9.70;IDEAL;china-unionpay;772
44993;CANCELLED;7.31;CREDIT_CARD;jcb;687
44994;CANCELLED;7.13;IDEAL;mastercard;735
44995;CANCELLED;2.21;CREDIT_CARD;jcb;865
44996;PAID;2.73;IDEAL;diners-club-us-ca;935
44997;PENDING;7.16;CREDIT_CARD;jcb;481
44998;COMPLETED;2.18;CREDIT_CARD;mastercard;393
44999;COMPLETED;3.46;IDEAL;jcb;688
45000;CANCELLED;0.88;IDEAL;bankcard;773
45001;PAID;1.80;CREDIT_CARD;solo;433
45002;REFUNDED;3.77;CREDIT_CARD;jcb;211
45003;PAID;3.42;CREDIT_CARD;jcb;944
45004;PAID;9.48;CREDIT_CARD;visa;733
45005;CANCELLED;8.34;IDEAL;switch;226
45006;REFUNDED;1.82;IDEAL;jcb;321
45007;CANCELLED;3.76;CREDIT_CARD;jcb;604
45008;PAID;1.98;CREDIT_CARD;mastercard;124
45009;PAID;5.40;IDEAL;china-unionpay;334
45010;PAID;5.62;CREDIT_CARD;americanexpress;241
45011;CANCELLED;7.94;IDEAL;diners-club-carte-blanche;246
45012;PAID;4.01;CREDIT_CARD;diners-club-enroute;158
45013;REFUNDED;3.45;CREDIT_CARD;jcb;69
45014;CANCELLED;4.12;CREDIT_CARD;jcb;589
45015;COMPLETED;5.74;CREDIT_CARD;visa-electron;649
45016;PENDING;1.53;IDEAL;jcb;2
45017;PENDING;6.69;CREDIT_CARD;maestro;524
45018;PENDING;4.00;CREDIT_CARD;jcb;279
45019;CANCELLED;3.55;IDEAL;diners-club-enroute;557
45020;PENDING;0.72;CREDIT_CARD;americanexpress;712
45021;CANCELLED;3.82;CREDIT_CARD;maestro;325
45022;PAID;5.04;CREDIT_CARD;diners-club-us-ca;997
45023;CANCELLED;1.90;IDEAL;visa-electron;711
45024;PAID;4.28;IDEAL;jcb;961
45025;REFUNDED;7.79;CREDIT_CARD;jcb;390
45026;PAID;7.77;IDEAL;diners-club-carte-blanche;790
45027;CANCELLED;2.62;IDEAL;laser;743
45028;PENDING;2.47;CREDIT_CARD;laser;544
45029;PAID;7.52;CREDIT_CARD;jcb;274
45030;COMPLETED;5.15;CREDIT_CARD;jcb;926
45031;CANCELLED;9.42;CREDIT_CARD;bankcard;623
45032;REFUNDED;8.71;CREDIT_CARD;mastercard;182
45033;COMPLETED;4.67;CREDIT_CARD;jcb;54
45034;PAID;3.08;CREDIT_CARD;jcb;16
45035;PAID;5.09;CREDIT_CARD;jcb;928
45036;CANCELLED;7.23;IDEAL;jcb;971
45037;REFUNDED;6.43;CREDIT_CARD;americanexpress;604
45038;CANCELLED;6.41;IDEAL;diners-club-carte-blanche;273
45039;PENDING;6.36;IDEAL;jcb;193
45040;REFUNDED;6.89;IDEAL;jcb;709
45041;PAID;6.74;CREDIT_CARD;jcb;859
45042;CANCELLED;5.83;CREDIT_CARD;jcb;147
45043;CANCELLED;9.43;CREDIT_CARD;laser;403
45044;REFUNDED;6.42;IDEAL;mastercard;229
45045;PAID;7.13;IDEAL;jcb;997
45046;PAID;6.44;IDEAL;mastercard;431
45047;REFUNDED;8.91;IDEAL;jcb;630
45048;PAID;2.65;IDEAL;mastercard;440
45049;PAID;5.35;IDEAL;china-unionpay;613
45050;PENDING;9.60;IDEAL;mastercard;793
45051;REFUNDED;4.73;CREDIT_CARD;mastercard;245
45052;COMPLETED;5.57;CREDIT_CARD;maestro;550
45053;CANCELLED;8.88;IDEAL;jcb;868
45054;COMPLETED;2.34;IDEAL;jcb;651
45055;REFUNDED;6.09;IDEAL;diners-club-carte-blanche;193
45056;PAID;2.12;IDEAL;china-unionpay;612
45057;COMPLETED;1.19;IDEAL;americanexpress;889
45058;CANCELLED;9.07;CREDIT_CARD;switch;917
45059;PENDING;6.99;CREDIT_CARD;china-unionpay;14
45060;COMPLETED;1.22;IDEAL;mastercard;822
45061;PAID;2.30;CREDIT_CARD;switch;966
45062;CANCELLED;8.45;IDEAL;maestro;429
45063;REFUNDED;5.18;CREDIT_CARD;laser;689
45064;PENDING;9.60;IDEAL;mastercard;82
45065;PENDING;3.54;IDEAL;switch;688
45066;PAID;9.09;IDEAL;laser;536
45067;PAID;2.10;IDEAL;jcb;313
45068;PAID;6.29;IDEAL;jcb;759
45069;CANCELLED;7.88;CREDIT_CARD;switch;426
45070;COMPLETED;3.93;IDEAL;jcb;453
45071;COMPLETED;1.78;IDEAL;jcb;156
45072;COMPLETED;5.34;IDEAL;mastercard;983
45073;PAID;3.49;CREDIT_CARD;jcb;579
45074;CANCELLED;6.69;CREDIT_CARD;americanexpress;843
45075;PAID;7.22;IDEAL;jcb;56
45076;REFUNDED;4.30;CREDIT_CARD;switch;801
45077;CANCELLED;5.84;CREDIT_CARD;visa;109
45078;CANCELLED;0.30;IDEAL;jcb;111
45079;PENDING;5.22;CREDIT_CARD;jcb;830
45080;COMPLETED;5.38;IDEAL;jcb;239
45081;PAID;7.49;IDEAL;switch;224
45082;COMPLETED;0.24;IDEAL;mastercard;978
45083;PAID;5.70;CREDIT_CARD;jcb;296
45084;PAID;1.81;IDEAL;maestro;922
45085;PENDING;2.10;IDEAL;diners-club-enroute;221
45086;CANCELLED;4.77;IDEAL;mastercard;773
45087;PENDING;7.84;IDEAL;jcb;57
45088;REFUNDED;1.55;IDEAL;jcb;69
45089;PENDING;9.76;IDEAL;maestro;422
45090;PENDING;7.41;IDEAL;jcb;401
45091;COMPLETED;7.44;IDEAL;jcb;677
45092;PENDING;2.97;IDEAL;jcb;718
45093;PENDING;0.39;IDEAL;jcb;734
45094;PAID;0.66;CREDIT_CARD;bankcard;372
45095;PENDING;8.00;CREDIT_CARD;solo;258
45096;CANCELLED;4.87;IDEAL;mastercard;380
45097;COMPLETED;4.21;CREDIT_CARD;jcb;897
45098;REFUNDED;2.79;CREDIT_CARD;switch;879
45099;CANCELLED;0.45;IDEAL;maestro;531
45100;COMPLETED;7.41;IDEAL;mastercard;895
45101;CANCELLED;7.87;CREDIT_CARD;visa-electron;676
45102;REFUNDED;5.22;IDEAL;jcb;975
45103;CANCELLED;8.64;IDEAL;jcb;352
45104;COMPLETED;3.69;IDEAL;jcb;191
45105;PAID;2.55;IDEAL;switch;288
45106;CANCELLED;2.62;CREDIT_CARD;diners-club-enroute;616
45107;COMPLETED;4.89;IDEAL;jcb;767
45108;PAID;2.19;IDEAL;mastercard;96
45109;PAID;0.42;IDEAL;mastercard;738
45110;PENDING;6.03;IDEAL;solo;859
45111;COMPLETED;7.73;CREDIT_CARD;jcb;142
45112;COMPLETED;9.30;CREDIT_CARD;diners-club-enroute;428
45113;PAID;9.58;IDEAL;switch;897
45114;CANCELLED;9.77;IDEAL;mastercard;17
45115;PAID;2.95;CREDIT_CARD;switch;884
45116;REFUNDED;0.83;CREDIT_CARD;jcb;1
45117;PENDING;7.28;IDEAL;jcb;226
45118;REFUNDED;7.95;CREDIT_CARD;americanexpress;731
45119;PENDING;2.05;IDEAL;jcb;773
45120;PENDING;8.13;IDEAL;mastercard;290
45121;PAID;3.11;CREDIT_CARD;bankcard;453
45122;REFUNDED;9.26;CREDIT_CARD;bankcard;286
45123;PAID;3.15;IDEAL;mastercard;794
45124;PAID;7.50;CREDIT_CARD;jcb;328
45125;CANCELLED;7.71;CREDIT_CARD;jcb;131
45126;PENDING;2.80;IDEAL;china-unionpay;890
45127;PENDING;3.13;IDEAL;jcb;239
45128;REFUNDED;8.83;CREDIT_CARD;laser;103
45129;COMPLETED;9.73;CREDIT_CARD;jcb;63
45130;REFUNDED;5.68;IDEAL;jcb;226
45131;COMPLETED;9.10;IDEAL;china-unionpay;99
45132;COMPLETED;5.81;CREDIT_CARD;jcb;190
45133;PENDING;2.65;CREDIT_CARD;jcb;435
45134;COMPLETED;4.50;IDEAL;diners-club-carte-blanche;57
45135;PAID;6.62;CREDIT_CARD;jcb;863
45136;COMPLETED;9.81;IDEAL;mastercard;222
45137;COMPLETED;5.00;CREDIT_CARD;visa-electron;676
45138;PENDING;0.12;IDEAL;jcb;345
45139;PENDING;0.84;CREDIT_CARD;jcb;632
45140;CANCELLED;1.32;IDEAL;switch;403
45141;REFUNDED;0.48;IDEAL;mastercard;560
45142;REFUNDED;0.14;CREDIT_CARD;laser;618
45143;REFUNDED;0.53;IDEAL;bankcard;830
45144;PENDING;9.83;IDEAL;diners-club-enroute;592
45145;REFUNDED;9.21;IDEAL;diners-club-carte-blanche;939
45146;CANCELLED;3.74;IDEAL;jcb;495
45147;PAID;2.53;IDEAL;mastercard;467
45148;PENDING;7.01;IDEAL;bankcard;253
45149;PENDING;0.73;CREDIT_CARD;jcb;138
45150;PENDING;4.96;CREDIT_CARD;jcb;231
45151;CANCELLED;1.33;CREDIT_CARD;jcb;944
45152;CANCELLED;7.28;CREDIT_CARD;jcb;746
45153;CANCELLED;1.85;CREDIT_CARD;china-unionpay;488
45154;COMPLETED;3.20;IDEAL;laser;32
45155;PAID;6.79;CREDIT_CARD;jcb;907
45156;PENDING;4.55;IDEAL;china-unionpay;185
45157;CANCELLED;1.14;IDEAL;jcb;160
45158;PAID;6.43;CREDIT_CARD;switch;65
45159;COMPLETED;9.59;IDEAL;jcb;457
45160;PENDING;9.16;CREDIT_CARD;maestro;77
45161;PAID;7.44;CREDIT_CARD;jcb;307
45162;COMPLETED;3.55;CREDIT_CARD;jcb;725
45163;PAID;6.07;IDEAL;jcb;257
45164;CANCELLED;7.81;IDEAL;jcb;973
45165;COMPLETED;6.08;IDEAL;mastercard;593
45166;PENDING;4.92;CREDIT_CARD;jcb;474
45167;PAID;1.17;IDEAL;jcb;396
45168;PAID;4.27;CREDIT_CARD;bankcard;962
45169;REFUNDED;8.34;CREDIT_CARD;jcb;353
45170;PAID;3.18;IDEAL;jcb;114
45171;REFUNDED;2.13;CREDIT_CARD;china-unionpay;909
45172;PAID;0.71;CREDIT_CARD;jcb;706
45173;COMPLETED;3.51;IDEAL;jcb;935
45174;PENDING;7.42;CREDIT_CARD;maestro;308
45175;REFUNDED;0.63;CREDIT_CARD;visa-electron;747
45176;COMPLETED;6.01;CREDIT_CARD;jcb;781
45177;PAID;5.10;IDEAL;mastercard;872
45178;PAID;1.53;IDEAL;jcb;124
45179;CANCELLED;3.38;CREDIT_CARD;jcb;529
45180;REFUNDED;3.83;CREDIT_CARD;jcb;950
45181;REFUNDED;6.10;IDEAL;jcb;355
45182;PAID;0.73;IDEAL;jcb;795
45183;PAID;3.48;IDEAL;china-unionpay;819
45184;REFUNDED;8.41;CREDIT_CARD;jcb;541
45185;PENDING;0.62;CREDIT_CARD;diners-club-enroute;885
45186;PENDING;8.33;CREDIT_CARD;diners-club-enroute;158
45187;PENDING;1.59;IDEAL;visa-electron;180
45188;PENDING;2.30;IDEAL;mastercard;556
45189;CANCELLED;6.73;IDEAL;jcb;689
45190;PAID;8.72;CREDIT_CARD;maestro;216
45191;CANCELLED;4.64;IDEAL;maestro;650
45192;REFUNDED;0.27;CREDIT_CARD;jcb;131
45193;COMPLETED;0.95;CREDIT_CARD;visa-electron;103
45194;PENDING;5.38;CREDIT_CARD;switch;985
45195;REFUNDED;0.66;IDEAL;diners-club-carte-blanche;437
45196;PENDING;4.01;CREDIT_CARD;jcb;849
45197;CANCELLED;7.01;IDEAL;jcb;3
45198;PENDING;3.19;CREDIT_CARD;maestro;239
45199;PAID;9.28;IDEAL;jcb;823
45200;CANCELLED;4.39;CREDIT_CARD;jcb;88
45201;CANCELLED;7.81;IDEAL;visa-electron;118
45202;REFUNDED;5.30;CREDIT_CARD;mastercard;160
45203;PENDING;8.09;IDEAL;jcb;933
45204;COMPLETED;7.06;IDEAL;jcb;83
45205;PENDING;1.75;IDEAL;mastercard;849
45206;COMPLETED;3.63;IDEAL;jcb;874
45207;REFUNDED;4.66;IDEAL;visa;680
45208;CANCELLED;9.55;CREDIT_CARD;visa;245
45209;REFUNDED;1.78;CREDIT_CARD;switch;749
45210;COMPLETED;6.86;IDEAL;jcb;821
45211;REFUNDED;7.69;CREDIT_CARD;jcb;73
45212;COMPLETED;1.20;CREDIT_CARD;jcb;736
45213;CANCELLED;9.27;IDEAL;jcb;518
45214;REFUNDED;8.04;CREDIT_CARD;visa;753
45215;COMPLETED;0.48;IDEAL;visa;624
45216;REFUNDED;7.72;IDEAL;maestro;121
45217;PENDING;1.17;IDEAL;laser;181
45218;COMPLETED;8.20;IDEAL;switch;478
45219;PENDING;4.29;IDEAL;jcb;755
45220;PENDING;6.30;IDEAL;switch;644
45221;PENDING;0.20;CREDIT_CARD;diners-club-enroute;590
45222;PAID;1.14;CREDIT_CARD;china-unionpay;815
45223;PENDING;0.73;CREDIT_CARD;mastercard;940
45224;COMPLETED;4.16;IDEAL;jcb;569
45225;PAID;1.31;CREDIT_CARD;jcb;63
45226;CANCELLED;8.51;IDEAL;diners-club-carte-blanche;898
45227;PAID;0.99;CREDIT_CARD;mastercard;552
45228;PENDING;1.30;CREDIT_CARD;china-unionpay;424
45229;PAID;0.37;CREDIT_CARD;jcb;352
45230;PENDING;3.32;CREDIT_CARD;visa-electron;547
45231;COMPLETED;5.72;IDEAL;visa-electron;723
45232;PAID;1.87;IDEAL;americanexpress;81
45233;PAID;3.08;CREDIT_CARD;visa;963
45234;CANCELLED;1.91;CREDIT_CARD;visa-electron;126
45235;REFUNDED;2.50;CREDIT_CARD;mastercard;395
45236;PENDING;6.98;IDEAL;mastercard;148
45237;PAID;4.27;CREDIT_CARD;china-unionpay;654
45238;PAID;3.87;IDEAL;jcb;923
45239;CANCELLED;8.05;CREDIT_CARD;americanexpress;587
45240;REFUNDED;5.82;CREDIT_CARD;jcb;608
45241;CANCELLED;0.32;CREDIT_CARD;diners-club-carte-blanche;346
45242;COMPLETED;0.54;CREDIT_CARD;jcb;82
45243;PAID;8.07;CREDIT_CARD;americanexpress;503
45244;PAID;2.46;CREDIT_CARD;visa;2
45245;CANCELLED;7.90;CREDIT_CARD;mastercard;201
45246;COMPLETED;5.72;IDEAL;jcb;167
45247;CANCELLED;4.54;CREDIT_CARD;jcb;63
45248;PAID;8.52;IDEAL;jcb;293
45249;COMPLETED;0.23;CREDIT_CARD;china-unionpay;407
45250;COMPLETED;5.90;CREDIT_CARD;jcb;693
45251;PAID;5.62;CREDIT_CARD;maestro;238
45252;CANCELLED;8.77;CREDIT_CARD;bankcard;70
45253;REFUNDED;5.59;IDEAL;americanexpress;473
45254;COMPLETED;6.14;CREDIT_CARD;mastercard;746
45255;CANCELLED;4.41;CREDIT_CARD;maestro;628
45256;CANCELLED;8.77;IDEAL;jcb;814
45257;PAID;3.80;CREDIT_CARD;diners-club-carte-blanche;70
45258;REFUNDED;9.13;CREDIT_CARD;mastercard;169
45259;CANCELLED;3.95;IDEAL;diners-club-enroute;533
45260;PAID;4.84;CREDIT_CARD;americanexpress;576
45261;REFUNDED;1.40;IDEAL;maestro;655
45262;REFUNDED;7.64;IDEAL;maestro;81
45263;CANCELLED;2.62;IDEAL;bankcard;272
45264;COMPLETED;5.79;CREDIT_CARD;solo;961
45265;PAID;5.93;IDEAL;jcb;751
45266;PENDING;5.57;CREDIT_CARD;visa;209
45267;COMPLETED;4.22;IDEAL;jcb;115
45268;COMPLETED;6.13;CREDIT_CARD;instapayment;358
45269;PAID;1.15;IDEAL;maestro;988
45270;REFUNDED;9.65;CREDIT_CARD;jcb;809
45271;PAID;7.70;CREDIT_CARD;mastercard;964
45272;COMPLETED;5.69;IDEAL;jcb;594
45273;PAID;1.33;CREDIT_CARD;visa-electron;553
45274;REFUNDED;0.70;IDEAL;jcb;314
45275;PENDING;7.98;IDEAL;jcb;715
45276;PENDING;3.94;IDEAL;mastercard;891
45277;REFUNDED;6.89;CREDIT_CARD;visa;443
45278;PAID;0.64;CREDIT_CARD;jcb;937
45279;CANCELLED;1.63;CREDIT_CARD;china-unionpay;952
45280;COMPLETED;8.61;IDEAL;jcb;775
45281;REFUNDED;0.27;CREDIT_CARD;solo;323
45282;REFUNDED;0.61;CREDIT_CARD;jcb;901
45283;PENDING;6.57;IDEAL;jcb;3
45284;CANCELLED;2.48;CREDIT_CARD;jcb;59
45285;REFUNDED;5.79;IDEAL;china-unionpay;148
45286;CANCELLED;7.44;IDEAL;jcb;971
45287;REFUNDED;2.22;IDEAL;mastercard;742
45288;PAID;6.48;IDEAL;instapayment;212
45289;COMPLETED;4.73;CREDIT_CARD;visa-electron;605
45290;COMPLETED;1.17;CREDIT_CARD;jcb;842
45291;PENDING;5.72;CREDIT_CARD;jcb;664
45292;COMPLETED;0.90;IDEAL;americanexpress;613
45293;PAID;7.03;CREDIT_CARD;solo;841
45294;COMPLETED;7.61;IDEAL;visa-electron;604
45295;PENDING;6.82;CREDIT_CARD;bankcard;589
45296;PENDING;7.87;CREDIT_CARD;switch;193
45297;COMPLETED;8.72;CREDIT_CARD;mastercard;426
45298;REFUNDED;9.30;IDEAL;jcb;946
45299;CANCELLED;0.02;IDEAL;jcb;372
45300;REFUNDED;0.32;CREDIT_CARD;china-unionpay;849
45301;REFUNDED;6.16;IDEAL;jcb;66
45302;PAID;7.46;IDEAL;mastercard;239
45303;CANCELLED;9.39;CREDIT_CARD;maestro;6
45304;COMPLETED;1.83;CREDIT_CARD;mastercard;875
45305;COMPLETED;9.37;CREDIT_CARD;china-unionpay;438
45306;REFUNDED;1.99;IDEAL;jcb;995
45307;CANCELLED;2.33;CREDIT_CARD;jcb;394
45308;PAID;6.34;IDEAL;maestro;667
45309;PAID;5.75;CREDIT_CARD;china-unionpay;126
45310;REFUNDED;6.01;IDEAL;jcb;914
45311;PENDING;5.60;CREDIT_CARD;mastercard;638
45312;CANCELLED;2.55;CREDIT_CARD;diners-club-enroute;230
45313;PENDING;4.88;IDEAL;jcb;460
45314;REFUNDED;2.39;IDEAL;solo;662
45315;PENDING;7.71;CREDIT_CARD;bankcard;33
45316;PENDING;2.94;CREDIT_CARD;jcb;24
45317;COMPLETED;1.72;CREDIT_CARD;jcb;483
45318;PENDING;6.54;CREDIT_CARD;mastercard;49
45319;PAID;3.94;IDEAL;maestro;318
45320;PENDING;1.76;IDEAL;jcb;632
45321;COMPLETED;6.31;CREDIT_CARD;diners-club-enroute;317
45322;PENDING;0.40;CREDIT_CARD;diners-club-enroute;557
45323;CANCELLED;9.84;IDEAL;mastercard;464
45324;REFUNDED;3.83;IDEAL;diners-club-enroute;973
45325;PAID;3.57;CREDIT_CARD;jcb;240
45326;PAID;3.14;CREDIT_CARD;maestro;596
45327;REFUNDED;3.77;CREDIT_CARD;jcb;202
45328;PAID;2.80;IDEAL;jcb;106
45329;PAID;3.07;CREDIT_CARD;mastercard;123
45330;REFUNDED;5.46;CREDIT_CARD;jcb;413
45331;REFUNDED;9.85;CREDIT_CARD;jcb;724
45332;CANCELLED;9.31;IDEAL;diners-club-us-ca;500
45333;REFUNDED;0.80;IDEAL;jcb;149
45334;REFUNDED;4.53;CREDIT_CARD;diners-club-international;432
45335;CANCELLED;9.36;CREDIT_CARD;jcb;600
45336;CANCELLED;3.71;IDEAL;jcb;208
45337;PENDING;0.30;CREDIT_CARD;visa;425
45338;REFUNDED;2.22;IDEAL;jcb;855
45339;PAID;7.21;IDEAL;maestro;814
45340;PENDING;8.47;IDEAL;solo;394
45341;COMPLETED;4.79;CREDIT_CARD;maestro;362
45342;PAID;3.28;CREDIT_CARD;jcb;340
45343;PAID;8.78;CREDIT_CARD;diners-club-international;646
45344;REFUNDED;5.40;CREDIT_CARD;visa-electron;447
45345;PAID;6.59;CREDIT_CARD;diners-club-carte-blanche;822
45346;PENDING;1.84;CREDIT_CARD;maestro;411
45347;PAID;8.53;IDEAL;jcb;673
45348;CANCELLED;6.02;IDEAL;diners-club-enroute;382
45349;PENDING;1.43;CREDIT_CARD;china-unionpay;661
45350;CANCELLED;4.99;CREDIT_CARD;jcb;944
45351;CANCELLED;0.46;CREDIT_CARD;jcb;258
45352;CANCELLED;8.89;CREDIT_CARD;china-unionpay;891
45353;CANCELLED;6.81;CREDIT_CARD;jcb;212
45354;CANCELLED;8.06;CREDIT_CARD;jcb;626
45355;PENDING;2.77;CREDIT_CARD;bankcard;430
45356;REFUNDED;5.07;CREDIT_CARD;visa-electron;788
45357;REFUNDED;3.41;CREDIT_CARD;switch;464
45358;COMPLETED;8.33;CREDIT_CARD;jcb;603
45359;PAID;5.31;IDEAL;switch;503
45360;PAID;1.80;CREDIT_CARD;jcb;63
45361;PENDING;1.73;CREDIT_CARD;jcb;419
45362;PAID;4.66;CREDIT_CARD;jcb;910
45363;REFUNDED;5.63;IDEAL;maestro;250
45364;PAID;6.60;CREDIT_CARD;jcb;389
45365;PENDING;3.88;CREDIT_CARD;jcb;198
45366;PENDING;7.96;IDEAL;visa;487
45367;COMPLETED;1.33;IDEAL;jcb;980
45368;REFUNDED;1.92;CREDIT_CARD;china-unionpay;710
45369;PENDING;4.16;IDEAL;jcb;556
45370;PENDING;2.24;CREDIT_CARD;jcb;566
45371;CANCELLED;3.35;IDEAL;jcb;351
45372;PENDING;2.58;IDEAL;mastercard;72
45373;PAID;7.71;IDEAL;solo;90
45374;PENDING;4.53;CREDIT_CARD;diners-club-enroute;201
45375;REFUNDED;3.30;CREDIT_CARD;bankcard;851
45376;PENDING;8.45;CREDIT_CARD;mastercard;180
45377;PENDING;3.87;IDEAL;jcb;136
45378;CANCELLED;2.88;IDEAL;mastercard;336
45379;PENDING;4.12;IDEAL;jcb;260
45380;COMPLETED;7.59;CREDIT_CARD;jcb;711
45381;COMPLETED;9.57;IDEAL;visa-electron;490
45382;PAID;6.73;CREDIT_CARD;visa;994
45383;COMPLETED;0.41;IDEAL;jcb;324
45384;PENDING;4.90;CREDIT_CARD;jcb;789
45385;PENDING;5.98;CREDIT_CARD;maestro;366
45386;CANCELLED;5.39;CREDIT_CARD;americanexpress;235
45387;PAID;2.27;CREDIT_CARD;laser;481
45388;REFUNDED;3.26;CREDIT_CARD;instapayment;583
45389;CANCELLED;0.65;IDEAL;americanexpress;457
45390;PAID;5.57;CREDIT_CARD;diners-club-carte-blanche;638
45391;REFUNDED;4.17;CREDIT_CARD;jcb;444
45392;PENDING;0.06;IDEAL;maestro;592
45393;PENDING;6.30;CREDIT_CARD;jcb;936
45394;COMPLETED;7.01;CREDIT_CARD;jcb;640
45395;COMPLETED;3.80;CREDIT_CARD;mastercard;240
45396;CANCELLED;8.53;IDEAL;bankcard;379
45397;COMPLETED;7.35;CREDIT_CARD;switch;465
45398;REFUNDED;0.52;CREDIT_CARD;switch;401
45399;CANCELLED;5.87;IDEAL;jcb;684
45400;CANCELLED;2.27;IDEAL;diners-club-us-ca;786
45401;COMPLETED;4.29;CREDIT_CARD;mastercard;735
45402;PAID;0.66;IDEAL;jcb;138
45403;REFUNDED;0.43;CREDIT_CARD;diners-club-enroute;856
45404;REFUNDED;2.26;CREDIT_CARD;jcb;906
45405;COMPLETED;5.50;IDEAL;jcb;168
45406;COMPLETED;5.21;CREDIT_CARD;jcb;501
45407;REFUNDED;4.58;IDEAL;visa;794
45408;PENDING;4.28;CREDIT_CARD;jcb;946
45409;COMPLETED;0.75;CREDIT_CARD;jcb;165
45410;CANCELLED;4.17;CREDIT_CARD;americanexpress;378
45411;COMPLETED;6.58;IDEAL;visa-electron;905
45412;PENDING;0.47;IDEAL;jcb;252
45413;PAID;7.68;IDEAL;solo;689
45414;CANCELLED;6.61;IDEAL;jcb;712
45415;COMPLETED;5.47;CREDIT_CARD;jcb;981
45416;CANCELLED;6.22;IDEAL;jcb;219
45417;REFUNDED;4.13;CREDIT_CARD;bankcard;165
45418;PENDING;5.09;IDEAL;switch;220
45419;REFUNDED;2.68;IDEAL;switch;613
45420;PENDING;8.81;CREDIT_CARD;solo;227
45421;PENDING;1.54;CREDIT_CARD;switch;437
45422;COMPLETED;3.28;IDEAL;jcb;189
45423;COMPLETED;7.25;CREDIT_CARD;diners-club-enroute;527
45424;PAID;7.75;CREDIT_CARD;diners-club-carte-blanche;682
45425;PAID;0.71;IDEAL;maestro;949
45426;COMPLETED;1.11;CREDIT_CARD;jcb;764
45427;PAID;9.29;CREDIT_CARD;jcb;836
45428;PAID;2.29;IDEAL;mastercard;986
45429;COMPLETED;1.60;IDEAL;diners-club-enroute;884
45430;REFUNDED;7.57;IDEAL;mastercard;219
45431;PENDING;0.75;CREDIT_CARD;diners-club-enroute;87
45432;COMPLETED;1.85;IDEAL;jcb;85
45433;CANCELLED;1.60;CREDIT_CARD;jcb;241
45434;COMPLETED;8.87;CREDIT_CARD;diners-club-enroute;319
45435;CANCELLED;7.24;CREDIT_CARD;bankcard;506
45436;COMPLETED;6.38;IDEAL;visa-electron;705
45437;REFUNDED;2.87;CREDIT_CARD;jcb;121
45438;CANCELLED;2.53;CREDIT_CARD;jcb;405
45439;PAID;1.19;CREDIT_CARD;laser;640
45440;CANCELLED;2.08;CREDIT_CARD;jcb;316
45441;COMPLETED;2.40;CREDIT_CARD;jcb;751
45442;PENDING;7.82;CREDIT_CARD;switch;194
45443;REFUNDED;5.36;IDEAL;switch;237
45444;CANCELLED;4.97;IDEAL;china-unionpay;876
45445;REFUNDED;6.61;IDEAL;jcb;114
45446;REFUNDED;9.15;CREDIT_CARD;diners-club-enroute;272
45447;PENDING;9.86;CREDIT_CARD;mastercard;290
45448;REFUNDED;7.57;IDEAL;visa-electron;250
45449;PENDING;0.24;IDEAL;visa;100
45450;COMPLETED;6.75;CREDIT_CARD;jcb;158
45451;REFUNDED;9.92;CREDIT_CARD;jcb;23
45452;REFUNDED;2.14;CREDIT_CARD;bankcard;973
45453;PENDING;2.41;CREDIT_CARD;maestro;807
45454;PAID;3.21;IDEAL;jcb;994
45455;REFUNDED;4.63;IDEAL;switch;789
45456;CANCELLED;1.27;CREDIT_CARD;jcb;323
45457;COMPLETED;4.60;CREDIT_CARD;jcb;49
45458;CANCELLED;4.12;CREDIT_CARD;jcb;481
45459;REFUNDED;7.34;IDEAL;switch;309
45460;COMPLETED;8.24;IDEAL;switch;6
45461;CANCELLED;2.78;IDEAL;mastercard;289
45462;REFUNDED;3.27;CREDIT_CARD;diners-club-carte-blanche;511
45463;PAID;1.30;IDEAL;jcb;208
45464;PAID;1.30;IDEAL;mastercard;473
45465;REFUNDED;8.35;CREDIT_CARD;jcb;467
45466;PENDING;2.53;IDEAL;jcb;884
45467;PENDING;9.60;IDEAL;jcb;224
45468;CANCELLED;2.43;CREDIT_CARD;jcb;71
45469;CANCELLED;9.06;IDEAL;americanexpress;353
45470;COMPLETED;6.86;IDEAL;visa-electron;765
45471;PAID;9.14;CREDIT_CARD;jcb;168
45472;REFUNDED;4.52;CREDIT_CARD;maestro;924
45473;REFUNDED;3.10;IDEAL;jcb;33
45474;PENDING;2.94;CREDIT_CARD;jcb;364
45475;PAID;2.73;IDEAL;jcb;178
45476;PAID;0.80;CREDIT_CARD;diners-club-enroute;869
45477;PAID;6.64;IDEAL;instapayment;497
45478;CANCELLED;0.60;IDEAL;maestro;813
45479;REFUNDED;0.03;IDEAL;visa-electron;583
45480;REFUNDED;7.33;IDEAL;jcb;591
45481;PAID;7.78;IDEAL;laser;246
45482;COMPLETED;3.56;CREDIT_CARD;jcb;599
45483;COMPLETED;8.64;IDEAL;jcb;491
